FID,LSOA21CD,LSOA21NM,borough,mean_AI,MEDIAN_AI,MIN_AI,MAX_AI,MEAN_PTAL_,Shape_Leng,Shape__Area,Shape__Length
2665,E01002804,Islington 001D,Islington,10.9157905249,10.9710456318,9.07177583144,12.2725858706,3,1937.90080954,110146.819129944,1937.9008095356
2666,E01002805,Islington 003B,Islington,24.230791482,26.8473592057,11.938428014,31.5380798047,5,3116.76130914,127991.035728455,3116.76130913905
2667,E01002806,Islington 003C,Islington,16.4593288393,11.1749666494,5.5720615742,29.5103476956,4,2312.50807679,111782.807228088,2312.50807678671
2668,E01002807,Islington 001E,Islington,10.7003889173,10.6872036592,7.05931552376,16.6034350283,3,2254.27942088,92202.387802124,2254.27942087973
2669,E01002808,Islington 003D,Islington,12.8091384619,9.9631818856,2.23089301555,29.5231457983,3,2691.5785296,131126.423828125,2691.57852959636
2670,E01002809,Islington 003E,Islington,15.4223097616,16.0627155003,8.78088922425,27.3375005415,4,1460.50090556,88933.8066711426,1460.50090556172
2671,E01002810,Islington 003F,Islington,11.591535435,9.6320691135,7.81428716819,17.0569215665,3,1622.62527105,82681.8591918945,1622.6252710451
2672,E01002811,Islington 001F,Islington,12.3303957789,12.3433020578,9.0290062224,15.440384132,3,2070.28630671,102047.687362671,2070.28630671213
2673,E01002812,Kensington and Chelsea 013A,Kensington & Chelsea,25.3228202274,25.4547704076,20.4979974363,27.5761505711,6a,1462.70619082,91213.7438812256,1462.70619081855
2674,E01002813,Kensington and Chelsea 011A,Kensington & Chelsea,27.5146691959,29.9054529271,11.3701192038,32.7374943463,6a,2377.69720414,110633.807441711,2377.69720413526
2675,E01002814,Kensington and Chelsea 015A,Kensington & Chelsea,29.1469300167,31.6780038632,14.0781770564,37.3572129278,6a,2605.0286358,146141.346130371,2605.02863579516
2676,E01002815,Kensington and Chelsea 011B,Kensington & Chelsea,29.1302636282,29.1391847883,26.6203839329,32.4721034367,6a,1605.49845714,64014.4870376587,1605.49845714411
2677,E01002816,Kensington and Chelsea 011C,Kensington & Chelsea,23.4280754252,21.7025967361,17.7720685998,30.725953344,5,1184.63011174,59367.9624938965,1184.63011173766
2678,E01002817,Kensington and Chelsea 011D,Kensington & Chelsea,27.2502054226,29.6050827969,17.5075609354,30.9396822897,6a,2796.35349992,157327.392250061,2796.35349992432
2679,E01002818,Kensington and Chelsea 012A,Westminster,29.6733976607,29.7674864794,19.9798734514,36.9726233622,6a,2377.82512088,189031.127029419,2377.82512088207
2680,E01002819,Kensington and Chelsea 012B,Westminster,30.0078649183,29.5466421536,24.7150293451,35.6541717847,6a,3141.81861483,214446.082778931,3141.81861483006
2681,E01002821,Kensington and Chelsea 014A,Kensington & Chelsea,37.3265229995,37.2356248148,25.9179583785,51.9614845021,6a,3320.89496577,191133.508415222,3320.89496576744
